commit_hash,epoch,timestamp,date,year,month,day,author,file,churn_count,dir_1,dir_2,dir_3,dir_4
9b725b8,1584808616,2020-03-21T16:36:56,2020-03-21,2020,3,21,"Bill Franklin",spec/controllers/coronavirus_form/carry_supplies_controller_spec.rb,51,spec,controllers,coronavirus_form,
1c4ee90,1584809486,2020-03-21T16:51:26,2020-03-21,2020,3,21,"Bruce Bolt",app/controllers/coronavirus_form/contact_details_controller.rb,39,app,controllers,coronavirus_form,
1c4ee90,1584809486,2020-03-21T16:51:26,2020-03-21,2020,3,21,"Bruce Bolt",app/views/coronavirus_form/contact_details.html.erb,51,app,views,coronavirus_form,
1c4ee90,1584809486,2020-03-21T16:51:26,2020-03-21,2020,3,21,"Bruce Bolt",config/locales/en.yml,9,config,locales,,
1c4ee90,1584809486,2020-03-21T16:51:26,2020-03-21,2020,3,21,"Bruce Bolt",config/routes.rb,3,config,,,
1c4ee90,1584809486,2020-03-21T16:51:26,2020-03-21,2020,3,21,"Bruce Bolt",spec/controllers/coronavirus_form/contact_details_controller_spec.rb,47,spec,controllers,coronavirus_form,
87f5bc7,1584810522,2020-03-21T17:08:42,2020-03-21,2020,3,21,"Bill Franklin",app/views/layouts/application.html.erb,1,app,views,layouts,
7f865a2,1584810992,2020-03-21T17:16:32,2020-03-21,2020,3,21,"Issy Long",.rubocop.yml,4,,,,
ee7cd62,1584811301,2020-03-21T17:21:41,2020-03-21,2020,3,21,"Sean Rankine",app/controllers/coronavirus_form/check_answers_controller.rb,8,app,controllers,coronavirus_form,
ee7cd62,1584811301,2020-03-21T17:21:41,2020-03-21,2020,3,21,"Sean Rankine",spec/controllers/coronavirus_form/check_answers_controller_spec.rb,7,spec,controllers,coronavirus_form,
6e66194,1584811687,2020-03-21T17:28:07,2020-03-21,2020,3,21,"Bill Franklin",app/views/coronavirus_form/confirmation.html.erb,2,app,views,coronavirus_form,
6e66194,1584811687,2020-03-21T17:28:07,2020-03-21,2020,3,21,"Bill Franklin",config/locales/en.yml,7,config,locales,,
8ea31a7,1584816021,2020-03-21T18:40:21,2020-03-21,2020,3,21,"Bill Franklin",app/controllers/coronavirus_form/not_eligible_medical_controller.rb,7,app,controllers,coronavirus_form,
8ea31a7,1584816021,2020-03-21T18:40:21,2020-03-21,2020,3,21,"Bill Franklin",app/controllers/coronavirus_form/not_eligible_supplies_controller.rb,7,app,controllers,coronavirus_form,
8ea31a7,1584816021,2020-03-21T18:40:21,2020-03-21,2020,3,21,"Bill Franklin",app/views/coronavirus_form/not_eligible_medical.html.erb,10,app,views,coronavirus_form,
8ea31a7,1584816021,2020-03-21T18:40:21,2020-03-21,2020,3,21,"Bill Franklin",app/views/coronavirus_form/not_eligible_supplies.html.erb,10,app,views,coronavirus_form,
8ea31a7,1584816021,2020-03-21T18:40:21,2020-03-21,2020,3,21,"Bill Franklin",config/locales/en.yml,14,config,locales,,
8ea31a7,1584816021,2020-03-21T18:40:21,2020-03-21,2020,3,21,"Bill Franklin",config/routes.rb,6,config,,,
8ea31a7,1584816021,2020-03-21T18:40:21,2020-03-21,2020,3,21,"Bill Franklin",spec/controllers/coronavirus_form/not_eligible_medical_controller_spec.rb,14,spec,controllers,coronavirus_form,
8ea31a7,1584816021,2020-03-21T18:40:21,2020-03-21,2020,3,21,"Bill Franklin",spec/controllers/coronavirus_form/not_eligible_supplies_controller_spec.rb,14,spec,controllers,coronavirus_form,
348b7e1,1584816130,2020-03-21T18:42:10,2020-03-21,2020,3,21,"Bill Franklin",app/views/layouts/application.html.erb,1,app,views,layouts,
c0bfe78,1584816336,2020-03-21T18:45:36,2020-03-21,2020,3,21,"Huw Diprose",app/controllers/coronavirus_form/support_address_controller.rb,87,app,controllers,coronavirus_form,
c0bfe78,1584816336,2020-03-21T18:45:36,2020-03-21,2020,3,21,"Huw Diprose",app/helpers/error_items_helper.rb,2,app,helpers,,
c0bfe78,1584816336,2020-03-21T18:45:36,2020-03-21,2020,3,21,"Huw Diprose",app/views/coronavirus_form/support_address.html.erb,70,app,views,coronavirus_form,
c0bfe78,1584816336,2020-03-21T18:45:36,2020-03-21,2020,3,21,"Huw Diprose",config/locales/en.yml,15,config,locales,,
c0bfe78,1584816336,2020-03-21T18:45:36,2020-03-21,2020,3,21,"Huw Diprose",config/routes.rb,6,config,,,
c0bfe78,1584816336,2020-03-21T18:45:36,2020-03-21,2020,3,21,"Huw Diprose",spec/controllers/coronavirus_form/support_address_controller_spec.rb,87,spec,controllers,coronavirus_form,
